Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Item condition (product.metafields.shopify.item-condition),Manufacturer type (product.metafields.shopify.manufacturer-type),Vehicle suspension features (product.metafields.shopify.vehicle-suspension-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4943.jpg?v=1735186378,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5059.jpg?v=1735186378,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-sway-bar-drop-down-bracket,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5074.jpg?v=1735186378,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,Ford Alumiduty Frame Plate Kit,"<p>Transform your Ford Super Duty’s appearance with our <strong>Frame Plate Kit</strong>, designed to add a sleek, custom look to your truck’s frame. Featuring high-quality materials and precision craftsmanship, this kit delivers an unmatched level of detail and style to your build.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<strong>Dual-Layer Construction</strong>: Plates are made from <strong>1/8″ laser-cut steel</strong>, dressed with your choice of <strong>mirrored stainless steel</strong> or <strong>3/16″ aluminum layovers</strong> for a striking and polished finish.</li>
<li>
<strong>Custom Fit</strong>: Engineered specifically for <strong>Ford Super Duty models (2017-2024)</strong>, ensuring seamless installation and perfect alignment.</li>
<li>
<strong>Premium Hardware</strong>: Includes <strong>stainless steel hardware</strong> for a clean, professional, and lasting installation.</li>
</ul>
<p><strong>What’s Included:</strong></p>
<ul>
<li>
<strong>Rear Wheel Well Plates</strong>: Two (2) Steel Plates and Two (2) Layovers (your choice of style)</li>
<li>
<strong>Front of Coil Bucket Plates</strong>: Two (2) Steel Plates and Two (2) Layovers (your choice of style)</li>
<li>
<strong>Rear of Coil Bucket Plates</strong>: Two (2) Steel Plates and Two (2) Layovers (your choice of style)</li>
<li><strong>Complete Stainless Steel Installation Hardware</strong></li>
</ul>
<p><strong>Fitment:</strong></p>
<ul>
<li>Compatible with <strong>Ford Super Duty models (2017-2024)</strong>.</li>
<li>Designed purely for <strong>aesthetic enhancement</strong>, adding a refined and custom look to your truck.</li>
</ul>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Overlay Finish ,Mirrored Stainless,,Year Range ,2017-2022,,,,,"",0.0,,-1,deny,manual,559.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6164.jpg?v=1735640923,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,175.00,true,,,true,,,active
ford-super-duty-alumiduty-frame-plates,,,,,,,,,Mirrored Stainless,,,2023-2024,,,,,"",0.0,,0,deny,manual,559.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC0668.jpg?v=1735640063,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,175.00,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,Machined Aluminum,,,2017-2022,,,,,"",0.0,,0,deny,manual,609.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7666.jpg?v=1735640965,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,175.00,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,Machined Aluminum,,,2023-2024,,,,,"",0.0,,0,deny,manual,609.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3237_f337c735-8c7e-4375-82b3-76486b45259c.jpg?v=1735640063,4,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,175.00,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6254.jpg?v=1735640063,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7157.jpg?v=1735640063,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/Snapinsta.app_382572584_887158699419368_7401849149519786732_n_1080.jpg?v=1735640063,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4710_68c4d0fd-c269-4578-a595-a905fcc524e6.jpg?v=1735640063,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5088.jpg?v=1735640063,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC0575-2.jpg?v=1735640063,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC0097.jpg?v=1735640063,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6292.jpg?v=1735640063,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7694.jpg?v=1735640063,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC0522.jpg?v=1735640063,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5120.jpg?v=1735640063,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6872.jpg?v=1735640063,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-alumiduty-frame-plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC0659.jpg?v=1735640063,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-high-steer-truss-system,Ford Super Duty High Steer Truss System,"<p>Upgrade your Ford Super Duty’s suspension and steering with our <strong>High Steer Truss System</strong>, designed for extreme lift setups and demanding off-road applications. This system offers unparalleled durability, precise steering control, and improved geometry for high-performance vehicles.</p>
<h4>Features:</h4>
<ul>
<li>
<strong>High-Strength Construction:</strong> Fabricated from 1/4"" laser-cut steel and 1/4"" wall DOM tubing for exceptional durability in tough environments.</li>
<li>
<strong>Optimized Geometry:</strong> Improves steering geometry for trucks with 10""-16"" and 18""-24"" lift kits.</li>
<li>
<strong>Direct Bolt-On Installation:</strong> The truss is designed for a direct bolt-on application, requiring no drilling or welding for a hassle-free installation.</li>
<li>
<strong>Track Bar Relocation:</strong> Replaces the factory track bar (pan hard bar) with a fully adjustable heim joint track bar for improved alignment and adjustability.</li>
<li>
<strong>Adjustable Steering Components:</strong> Includes a fully adjustable DOM tube drag link and tie rod bar for complete steering customization.</li>
<li>
<strong>Enhanced Stability:</strong> Features a lower truss brace that doubles as a dual steering stabilizer mount, ensuring maximum rigidity and control.</li>
<li>
<strong>Billet Components:</strong> Includes billet steering stabilizer mounts for a clean, professional finish.</li>
<li>
<strong>High-Performance Hardware:</strong> Equipped with 2-piece PTFE 1.25"" heims and Grade 8 hardware for ultimate strength and reliability.</li>
<li>
<strong>Customizable Design:</strong> Comes with a bolt-on truss featuring your choice of overlay to match your build.</li>
<li>
<strong>Steering Upgrades:</strong> Includes a double-shear pitman arm and a high-steer passenger-side knuckle (requires a core) for superior performance.</li>
</ul>
<h4>What’s Included:</h4>
<ul>
<li>Bolt-On Truss (with overlay options)</li>
<li>Adjustable DOM Tube Track Bar (heim joint design)</li>
<li>Adjustable DOM Tube Drag Link</li>
<li>Adjustable DOM Tube Tie Rod Bar</li>
<li>Lower Truss Brace (dual steering stabilizer mount)</li>
<li>Billet Steering Stabilizer Mounts</li>
<li>Grade 8 Installation Hardware</li>
<li>Double-Shear Pitman Arm</li>
<li>High-Steer Passenger-Side Knuckle (core required)</li>
</ul>
<h4>Additional Requirements:</h4>
<ul>
<li>
<strong>Upper Coil Over Mounts:</strong> Required for proper installation.</li>
<li>
<strong>Special Note for 2005-2016 Models:</strong> If you have a 2005-2016 Super Duty, please contact us, as different coil buckets are necessary to make this kit work.</li>
</ul>
<h4>Fitment:</h4>
<ul>
<li>Compatible with Ford Super Duty trucks equipped with extreme lift kits (10""-16"" and 18""-24"").</li>
</ul>
<h4>Additional Notes:</h4>
<ul>
<li>Professional alignment is recommended after installation.</li>
<li>Made in the USA with premium craftsmanship and materials.</li>
</ul>
<h4>Order Now:</h4>
<p>Enhance your Ford Super Duty with our <strong>High Steer Truss System</strong>—a complete solution for improved handling, unmatched durability, and optimized steering performance.</p>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Lift Height,"10"" - 16""",,Overlay Finish ,Mirrored Stainless,,,,,"",0.0,,0,deny,manual,4999.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC0112_9df2a491-e763-42ee-b404-4fa21db12d98.jpg?v=1735300011,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ford-super-duty-high-steer-truss-system,,,,,,,,,"10"" - 16""",,,Machined Aluminum,,,,,"",0.0,,0,deny,manual,5199.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8129.jpg?v=1735300011,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,"18"" - 24""",,,Mirrored Stainless,,,,,"",0.0,,0,deny,manual,4999.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DS206639_d5909b7d-1607-4695-95dc-dcef57eae2cb.jpg?v=1735300011,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,"18"" - 24""",,,Machined Aluminum,,,,,"",0.0,,0,deny,manual,5199.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DS205462_7c2d2591-23e6-4c33-914e-bb4307453b3a.jpg?v=1735272860,4,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC9386_48fbf28a-7c75-4636-8ee2-dac811103f52.jpg?v=1735272860,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3277.jpg?v=1735272860,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5931_6164cd5c-2c27-48b2-99b9-4b74af96f126.jpg?v=1735272860,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8397_8a34be21-d499-4551-8a31-b32ce7a04498.jpg?v=1735272860,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5923.jpg?v=1735272860,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-high-steer-truss-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DS206746_c2cd90e9-13a8-4a97-9895-52a948daa2a9.jpg?v=1735272848,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-mini-cradle,Ford Super Duty Mini Cradle,"<p>The <strong>Ford Super Duty Mini Cradle</strong> is the same high-quality component featured in our Long Arm 4-Link Kit. Designed for superior strength and functionality, this cradle is a must-have for serious off-road enthusiasts and heavy-duty truck owners.</p>
<ul>
<li>
<strong>Material:</strong> Crafted from 1/4"" laser-cut steel for unparalleled durability and strength.</li>
<li>
<strong>Fitment:</strong> Engineered for a perfect fit on Ford Super Duty models, seamlessly integrating with your frame.</li>
<li>
<strong>Hardware Included:</strong> Comes complete with hardware to mount securely on the frame.</li>
<li>
<strong>OEM Guides:</strong> The cradle uses OEM bolt holes as guides, with through-drilling of the frame required for proper installation.</li>
<li>
<strong>Crossmember:</strong> Includes a heavy-duty crossmember to tie the assembly together, ensuring maximum stability.</li>
<li>
<strong>Floating Arm Design:</strong> Mounts the arms and rear traction bars inside the frame, creating a unique floating arm effect for improved clearance and a sleek appearance.</li>
<li>
<strong>Customization:</strong> Choose your overlay—mirrored stainless or machined aluminum—to match your truck’s style.</li>
</ul>
<p>Built for tough environments, this Mini Cradle provides the strength and reliability you need for demanding applications. Pair it with our <strong>Long Arm 4-Link Kit</strong> for a complete suspension upgrade that delivers unmatched performance.</p>
<p>For assistance with determining the correct arm lengths based on your existing lift height, <strong>contact us</strong>—we’re happy to help!</p>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Year Range ,2005 - 2016,,Overlay FInish,Mirrored Stainless,,Bed Length,Short Bed,,"",0.0,,0,deny,manual,3299.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6822_4965020f-4c40-49dd-b877-b08b6013057b.jpg?v=1735271967,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ford-super-duty-mini-cradle,,,,,,,,,2005 - 2016,,,Mirrored Stainless,,,Long Bed,,,0.0,,0,deny,manual,3299.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5945_9b8f95b4-ea36-4861-9bcd-24ee2ce95ca3.jpg?v=1735271967,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-mini-cradle,,,,,,,,,2005 - 2016,,,Machined Aluminum,,,Short Bed,,"",0.0,,0,deny,manual,3499.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7886.jpg?v=1735271967,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-mini-cradle,,,,,,,,,2005 - 2016,,,Machined Aluminum,,,Long Bed,,,0.0,,0,deny,manual,3499.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5672.jpg?v=1735271967,4,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-mini-cradle,,,,,,,,,2017 - 2024,,,Mirrored Stainless,,,Short Bed,,"",0.0,,0,deny,manual,3299.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC9359_3cf45ae1-0efd-4e8b-b941-70642ca94434.jpg?v=1735271949,5,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-mini-cradle,,,,,,,,,2017 - 2024,,,Mirrored Stainless,,,Long Bed,,,0.0,,0,deny,manual,3299.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-mini-cradle,,,,,,,,,2017 - 2024,,,Machined Aluminum,,,Short Bed,,"",0.0,,0,deny,manual,3499.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-mini-cradle,,,,,,,,,2017 - 2024,,,Machined Aluminum,,,Long Bed,,,0.0,,0,deny,manual,3499.99,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,Ford Super Duty Rear Lift Blocks,"<p><strong>Ford Super Duty Rear Lift Blocks</strong></p>
<p>Upgrade your Ford Super Duty’s suspension with our <strong>Rear Lift Blocks</strong>, designed to provide additional lift while maintaining factory ride quality and performance. Perfect for leveling or lifting the rear of your truck, these blocks are engineered to handle tough conditions and improve driveline geometry.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<strong>Heavy-Duty Construction</strong>: Fabricated from high-strength 1/4"" laser cut steel for exceptional durability and performance.</li>
<li>
<strong>Tapered Design</strong>: Blocks are <strong>tapered rearward</strong> to improve rear axle driveline angle, reducing stress on components and enhancing drivability.</li>
<li>
<strong>Corrosion-Resistant Finish</strong>: Coated to protect against rust and wear, ensuring long-lasting reliability.</li>
<li>
<strong>Precision Fit</strong>: Designed specifically for Ford Super Duty models, ensuring seamless compatibility with factory suspension.</li>
<li>
<strong>Improved Stance</strong>: Provides lift to level your truck or compensate for additional rear-end weight.</li>
<li>
<strong>Complete Solution</strong>: Includes U-bolts, hardware, and rear overlays for a comprehensive installation package.</li>
</ul>
<p><strong>What’s Included:</strong></p>
<ul>
<li>Two (2) Tapered Rear Lift Blocks</li>
<li>Four (4) Extended U Bolts with <strong>5/8"" or 3/4"" thread diameter</strong> (select when ordering)</li>
<li>Complete Installation Hardware</li>
<li>Rear Overlays</li>
</ul>
<p><strong>Fitment:</strong></p>
<ul>
<li>Compatible with Ford Super Duty models (2005-2024).</li>
<li>Note pre 2011 models might need a U- Bolt flip kit</li>
<li>Select lift height and thread diameter (5/8"" or 3/4"") to ensure proper fit and performance.</li>
</ul>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Thread Size ,"5/8""",,Block Height ,"4""",,,,,"",0.0,,0,deny,manual,299.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC9128.jpg?v=1725936901,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ford-super-duty-rear-lift-blocks,,,,,,,,,"5/8""",,,"6""",,,,,"",0.0,,0,deny,manual,299.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4497.jpg?v=1725936915,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"5/8""",,,"8""",,,,,"",0.0,,0,deny,manual,309.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC9124.jpg?v=1735187528,3,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"5/8""",,,"10""",,,,,"",0.0,,0,deny,manual,309.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6609.jpg?v=1735187528,4,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"5/8""",,,"12""",,,,,"",0.0,,0,deny,manual,319.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5104_d73a7b39-887c-463c-bd84-aa4a08f4d5db.jpg?v=1735187528,5,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"3/4""",,,"4""",,,,,"",0.0,,0,deny,manual,299.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7697.jpg?v=1735187528,6,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"3/4""",,,"6""",,,,,"",0.0,,0,deny,manual,299.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/Snapinsta.app_382922421_187261317726751_4731446161041762457_n_1080.jpg?v=1735625797,7,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"3/4""",,,"8""",,,,,"",0.0,,0,deny,manual,309.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6841.jpg?v=1735187528,8,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"3/4""",,,"10""",,,,,"",0.0,,0,deny,manual,309.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6838.jpg?v=1735187528,9,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-rear-lift-blocks,,,,,,,,,"3/4""",,,"12""",,,,,"",0.0,,0,deny,manual,319.99,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7696.jpg?v=1735187521,10,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-traction-bar-brackets,Ford Super Duty Frame Traction Bar Brackets,"<p><strong>Traction Bar Brackets (Frame Side) - Pair</strong></p>
<p><strong>Overview:</strong><br>Upgrade your vehicle's stability and durability with our premium Traction Bar Brackets for the frame side. Designed to perfectly complement your traction bar system, these brackets provide a robust mounting solution for enhanced performance under heavy loads and demanding conditions.</p>
<p><strong>Key Features:</strong></p>
<ul>
<li>
<strong>Heavy-Duty Construction:</strong> Precision-cut and formed from 1/4"" laser-cut steel to withstand extreme stress.</li>
<li>
<strong>Universal Fitment:</strong> Engineered for compatibility with a wide range of truck frames, making them an ideal choice for various applications.</li>
<li>
<strong>Easy Installation:</strong> Pre-drilled holes and a direct-fit design minimize installation time and effort.</li>
<li>
<strong>Premium Hardware:</strong> All bolts are Grade 8 SAE for exceptional strength, while overlay bolts are stainless steel for corrosion resistance and a polished appearance.</li>
<li>Your choice of milled aluminum or sleek mirrored stainless steel</li>
</ul>
<p><strong>Compatibility:</strong><br>These brackets are designed for use with our Super Duty Traction Bar Kit but can be paired with other traction bar systems for custom builds.</p>
<p><strong>Additional Notes:</strong></p>
<ul>
<li>For a complete solution, check out our Super Duty Traction Bar Kit.</li>
</ul>",Papis,Vehicles & Parts > Vehicle Parts & Accessories,"","Ford, Super-Duty",true,Overlay Finish,Mirrored Stainless,,,,,,,,"",0.0,,-1,deny,manual,202.50,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC4957.jpg?v=1725937133,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ford-super-duty-traction-bar-brackets,,,,,,,,,Machined Aluminum,,,,,,,,"",0.0,,0,deny,manual,242.50,,true,true,"",https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6227.jpg?v=1735179837,2,"",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8522.jpg?v=1735179837,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC5137.jpg?v=1735179837,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3280.jpg?v=1735179837,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC3282.jpg?v=1735179837,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC6231.jpg?v=1735179837,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7686.jpg?v=1735179837,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC8520.jpg?v=1735179837,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-super-duty-traction-bar-brackets,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0897/6030/1367/files/DSC7683.jpg?v=1735179837,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
